stock,date,px_vol,volume
A,2019-09-03,0.00034824096796416004,225559.0
A,2019-09-04,0.00020871457406337302,141492.0
A,2019-09-05,0.00025780541446923546,269862.0
A,2019-09-06,0.0002112904056388983,305458.0
A,2019-09-09,0.00022455324518349108,314483.0
A,2019-09-10,0.00022678276295062965,256706.0
A,2019-09-11,0.0002708526708912175,303865.0
A,2019-09-12,0.0002730205287658255,389601.0
A,2019-09-13,0.0002094700949388661,265578.0
A,2019-09-16,0.0002754224221711741,243471.0
A,2019-09-17,0.00020171446369955618,236914.0
A,2019-09-18,0.00023673951032849867,151767.0
A,2019-09-19,0.00020997976350851206,229393.0
A,2019-09-20,0.00022139150882394178,208876.0
A,2019-09-23,0.00021976712066599865,164700.0
A,2019-09-24,0.0002705950447978272,327720.0
A,2019-09-25,0.00025086496704081613,179420.0
A,2019-09-26,0.00027473485792334494,110386.0
A,2019-09-27,0.0002360489155591432,131298.0
A,2019-09-30,0.00019901852766099964,147761.0
AAL,2019-09-03,0.00042888028181219806,1012613.0
AAL,2019-09-04,0.00043233892032755857,860858.0
AAL,2019-09-05,0.0004277341525051204,982284.0
AAL,2019-09-06,0.00034543473419066875,889454.0
AAL,2019-09-09,0.000380858679145389,1088433.0
AAL,2019-09-10,0.00041226498228082284,996912.0
AAL,2019-09-11,0.000459001470810561,958775.0
AAL,2019-09-12,0.00044677503934636607,859943.0
AAL,2019-09-13,0.00034701343489379493,990797.0
AAL,2019-09-16,0.0006385974416333194,1996138.0
AAL,2019-09-17,0.0006086478782183667,1995679.0
AAL,2019-09-18,0.00033993996899422875,538562.0
AAL,2019-09-19,0.00035259762250369384,739957.0
AAL,2019-09-20,0.00036442253333317796,882808.0
AAL,2019-09-23,0.00034455752634911366,724065.0
AAL,2019-09-24,0.0004065572545687586,825225.0
AAL,2019-09-25,0.00043878669998405714,972317.0
AAL,2019-09-26,0.00036084463456575306,819228.0
AAL,2019-09-27,0.0004919468837125777,842257.0
AAL,2019-09-30,0.0003391896390194292,786541.0
AAP,2019-09-03,0.0003591617334857953,152534.0
AAP,2019-09-04,0.0004061770759993647,182794.0
AAP,2019-09-05,0.00028424048729115567,101862.0
AAP,2019-09-06,0.00022013039170483707,99367.0
AAP,2019-09-09,0.0003062666403820119,102804.0
AAP,2019-09-10,0.00041256189441318266,200462.0
AAP,2019-09-11,0.0003817643725498126,134491.0
AAP,2019-09-12,0.0003757314680027617,132236.0
AAP,2019-09-13,0.0003782808388730545,132183.0
AAP,2019-09-16,0.0002780295853314616,135733.0
AAP,2019-09-17,0.00043219976625042165,112543.0
AAP,2019-09-18,0.0002080657785979604,55762.0
AAP,2019-09-19,0.0002679726823874326,73783.0
AAP,2019-09-20,0.00025466592184647936,98343.0
AAP,2019-09-23,0.0003199350018368104,142452.0
AAP,2019-09-24,0.0004122527780333569,188081.0
AAP,2019-09-25,0.0003149664901007865,90704.0
AAP,2019-09-26,0.0003519434319744362,74803.0
AAP,2019-09-27,0.0002752404239278659,101942.0
AAP,2019-09-30,0.00030390901433881344,121139.0
AAPL,2019-09-03,0.00023091537653520823,1730551.0
AAPL,2019-09-04,0.00015297814688231676,1679313.0
AAPL,2019-09-05,0.0001576500806715808,2123300.0
AAPL,2019-09-06,0.00016588556594496936,1658831.0
AAPL,2019-09-09,0.00017420298088085084,2214514.0
AAPL,2019-09-10,0.00028056253880872874,2537603.0
AAPL,2019-09-11,0.00022276701288163143,3971542.0
AAPL,2019-09-12,0.00028937390954151556,2507755.0
AAPL,2019-09-13,0.00025207377536695647,2698726.0
AAPL,2019-09-16,0.00019569320304384537,1835092.0
AAPL,2019-09-17,0.00016086233506517768,1559983.0
AAPL,2019-09-18,0.000200459901103788,1453928.0
AAPL,2019-09-19,0.00018691676406213422,2057305.0
AAPL,2019-09-20,0.0002521103718399891,2347305.0
AAPL,2019-09-23,0.00018173928923891167,1535333.0
AAPL,2019-09-24,0.00031116933561271934,2388298.0
AAPL,2019-09-25,0.00023238228882099116,1755858.0
AAPL,2019-09-26,0.00020880784884751299,1585508.0
AAPL,2019-09-27,0.0002834507214540127,2136660.0
AAPL,2019-09-30,0.0001840301369775474,2091755.0
ABBV,2019-09-03,0.0003088690457568879,648373.0
ABBV,2019-09-04,0.0002943882633388651,581971.0
ABBV,2019-09-05,0.00023216159756695405,566947.0
ABBV,2019-09-06,0.00021064667159758824,621413.0
ABBV,2019-09-09,0.00025076319888140644,695476.0
ABBV,2019-09-10,0.00032626141966388123,750479.0
ABBV,2019-09-11,0.0002468550309905793,502114.0
ABBV,2019-09-12,0.000301135425857714,639059.0
ABBV,2019-09-13,0.00023421714641364797,482846.0
ABBV,2019-09-16,0.00024942470966340957,519901.0
ABBV,2019-09-17,0.0002475073833144882,578975.0
ABBV,2019-09-18,0.0002011194118827977,306169.0
ABBV,2019-09-19,0.00021564270929372577,370207.0
ABBV,2019-09-20,0.00025660286012231596,751878.0
ABBV,2019-09-23,0.0002546618449245522,432725.0
ABBV,2019-09-24,0.00030370957934367816,523366.0
ABBV,2019-09-25,0.0002351564908726201,467874.0
ABBV,2019-09-26,0.0003000737863041561,714845.0
ABBV,2019-09-27,0.0002754605905113219,426454.0
ABBV,2019-09-30,0.00022021662405028694,528021.0
ABC,2019-09-03,0.0003526282128733316,269635.0
ABC,2019-09-04,0.00028927535530743134,129433.0
ABC,2019-09-05,0.00033404149891530434,113068.0
ABC,2019-09-06,0.0002810032244000913,124749.0
ABC,2019-09-09,0.0003302603990613597,142780.0
ABC,2019-09-10,0.00042651897661377344,203189.0
ABC,2019-09-11,0.0003843024769249339,113560.0
ABC,2019-09-12,0.0003689156793321927,129192.0
ABC,2019-09-13,0.0003646655201099132,155929.0
ABC,2019-09-16,0.000311195355738555,127591.0
ABC,2019-09-17,0.0002846921664008445,101717.0
ABC,2019-09-18,0.0003174774781937501,98194.0
ABC,2019-09-19,0.00027572103879008365,114734.0
ABC,2019-09-20,0.0003539746852078352,133382.0
ABC,2019-09-23,0.00036598529875176116,106401.0
ABC,2019-09-24,0.00029087699827915105,95946.0
ABC,2019-09-25,0.00032119786488665015,110114.0
ABC,2019-09-26,0.0003369378899816428,99239.0
ABC,2019-09-27,0.0004995260525828616,125684.0
ABC,2019-09-30,0.0003273975496192801,121991.0
ABMD,2019-09-03,0.0004650128121109708,109037.0
ABMD,2019-09-04,0.00041888976690980024,76315.0
ABMD,2019-09-05,0.00038452773368612646,72695.0
ABMD,2019-09-06,0.0003571416257892782,51049.0
ABMD,2019-09-09,0.0003873088184141523,73038.0
ABMD,2019-09-10,0.0004198932809260051,91888.0
ABMD,2019-09-11,0.0005717819947448612,79478.0
ABMD,2019-09-12,0.0004606604281093191,96608.0
ABMD,2019-09-13,0.00036978301243952,59074.0
ABMD,2019-09-16,0.00047020840249608904,83294.0
ABMD,2019-09-17,0.00032814859489323786,45857.0
ABMD,2019-09-18,0.00038304109913852663,25245.0
ABMD,2019-09-19,0.0003286265464200119,48925.0
ABMD,2019-09-20,0.0004264375800833936,86411.0
ABMD,2019-09-23,0.0004609179729941498,95984.0
ABMD,2019-09-24,0.0004948708984761484,117200.0
ABMD,2019-09-25,0.00041433868498471147,57227.0
ABMD,2019-09-26,0.0005146644105671096,84709.0
ABMD,2019-09-27,0.000456296641766736,75077.0
ABMD,2019-09-30,0.0003524729877709169,79178.0
ABT,2019-09-03,0.00025577189761277926,312928.0
ABT,2019-09-04,0.00016894492226418053,196010.0
ABT,2019-09-05,0.00022906407352282134,365200.0
ABT,2019-09-06,0.00018077186290190605,360717.0
ABT,2019-09-09,0.0002444719840975745,322410.0
ABT,2019-09-10,0.0003297348021325046,470607.0
ABT,2019-09-11,0.0002632586505852356,394603.0
ABT,2019-09-12,0.00029042911973026106,267719.0
ABT,2019-09-13,0.00021074171094816706,248383.0
ABT,2019-09-16,0.0002096109960947765,258573.0
ABT,2019-09-17,0.00019638042549225229,292776.0
ABT,2019-09-18,0.00022203074094574805,143783.0
ABT,2019-09-19,0.0001858502153760494,280502.0
ABT,2019-09-20,0.00022537142395374197,314204.0
ABT,2019-09-23,0.00018267668161599135,169767.0
ABT,2019-09-24,0.0002612053794621263,294411.0
ABT,2019-09-25,0.0001979097834690919,218187.0
ABT,2019-09-26,0.00021063982472648005,307065.0
ABT,2019-09-27,0.0002625706565833881,285937.0
ABT,2019-09-30,0.00024103360947729836,351083.0
ACN,2019-09-03,0.0002507549348639547,172149.0
ACN,2019-09-04,0.00014126070564645299,114769.0
ACN,2019-09-05,0.0001878862954131575,208065.0
ACN,2019-09-06,0.00018333493178177406,206153.0
ACN,2019-09-09,0.00023054211389927822,269835.0
ACN,2019-09-10,0.00027571147671610435,305993.0
ACN,2019-09-11,0.00027296006892594583,284922.0
ACN,2019-09-12,0.0002641915269095258,195237.0
ACN,2019-09-13,0.00023932897025445162,154243.0
ACN,2019-09-16,0.00017265811250024625,98745.0
ACN,2019-09-17,0.00021451216543244054,92801.0
ACN,2019-09-18,0.0001869235522797924,114756.0
ACN,2019-09-19,0.00016784499222734182,110493.0
ACN,2019-09-20,0.0002091832532076202,140809.0
ACN,2019-09-23,0.00016589376983778753,91610.0
ACN,2019-09-24,0.000261711571553733,354423.0
ACN,2019-09-25,0.0002616859560797261,237888.0
ACN,2019-09-26,0.00047631962138555304,320302.0
ACN,2019-09-27,0.0002538277530290331,178251.0
ACN,2019-09-30,0.00023606593785166093,188798.0
ADBE,2019-09-03,0.00030211268698557194,274495.0
ADBE,2019-09-04,0.00018802348873703955,244931.0
ADBE,2019-09-05,0.00027091892791740604,437102.0
ADBE,2019-09-06,0.0002121055122812224,357363.0
ADBE,2019-09-09,0.0002859882852192497,493428.0
ADBE,2019-09-10,0.00038056429965054245,481380.0
ADBE,2019-09-11,0.0003314723266136856,376673.0
ADBE,2019-09-12,0.00031849811638242194,490152.0
ADBE,2019-09-13,0.00026651623894045293,279758.0
ADBE,2019-09-16,0.000246958587380463,369864.0
ADBE,2019-09-17,0.0002345152235727989,549264.0
ADBE,2019-09-18,0.00041031387198154896,708871.0
