date,stock,sigma,ADV
2019-05-30,ADSK,0.00036061721051198,274120.8
2019-05-31,ADSK,0.00036077561995579495,273177.25
2019-06-03,ADSK,0.00035621354459448504,276982.65
2019-06-04,ADSK,0.00036549742312440997,293252.9
2019-06-05,ADSK,0.000364279110461565,300340.85
2019-06-06,ADSK,0.00036105123967351496,303582.1
2019-06-07,ADSK,0.000357181906159025,310220.75
2019-06-10,ADSK,0.000352366004730965,308909.5
2019-06-11,ADSK,0.000349125202029445,316735.25
2019-06-12,ADSK,0.00034099025146158,311586.9
2019-06-13,ADSK,0.00033980315962610504,310890.45
2019-06-14,ADSK,0.00033627027865385,306608.5
2019-06-17,ADSK,0.00033949456155792497,311620.45
2019-06-18,ADSK,0.00033586955196458,314782.35
2019-06-19,ADSK,0.000332094271764575,312510.3
2019-06-20,ADSK,0.00033352722190161,315393.45
2019-06-21,ADSK,0.00033615699114054,319574.1
2019-06-24,ADSK,0.00032534761980977,311633.75
2019-06-25,ADSK,0.000308449481082545,291821.9
2019-06-26,ADSK,0.00030372099243457,287117.4
2019-06-27,ADSK,0.00029966603772687,278999.65
2019-06-28,ADSK,0.000295497590389445,281581.35
2019-07-01,ADSK,0.00029537525718783,283167.15
2019-07-02,ADSK,0.00029077204886122503,277504.8
2019-07-03,ADSK,0.000286510310929215,267804.35
2019-07-05,ADSK,0.00027899745108518495,257014.85
2019-07-08,ADSK,0.00027660811564490003,248708.5
2019-07-09,ADSK,0.00027442608536104503,249253.85
2019-07-10,ADSK,0.000269691469242295,240562.05
2019-07-11,ADSK,0.00026847453644621497,237495.1
2019-07-12,ADSK,0.00026464353704642,235640.4
2019-07-15,ADSK,0.000260868472880075,233494.6
2019-07-16,ADSK,0.000255837381715025,226556.5
2019-07-17,ADSK,0.00025464832137022,221044.6
2019-07-18,ADSK,0.000248965400835685,217190.4
2019-07-19,ADSK,0.000243659100871645,208334.75
2019-07-22,ADSK,0.00024249528606599496,203790.85
2019-07-23,ADSK,0.00024293378302132,203425.65
2019-07-24,ADSK,0.00023938195332217,199276.4
2019-07-25,ADSK,0.000235363308486255,196954.65
2019-07-26,ADSK,0.00023907676391136503,199335.9
2019-07-29,ADSK,0.000239080356144805,198410.05
2019-07-30,ADSK,0.000242089968089905,197411.4
2019-07-31,ADSK,0.00023859163003536998,189305.0
2019-08-01,ADSK,0.00024547703592991,196367.15
2019-08-02,ADSK,0.000255806033924535,212633.9
2019-08-05,ADSK,0.000266462827339035,233747.3
2019-08-06,ADSK,0.000274521043181565,248812.85
2019-08-07,ADSK,0.000279742518342255,257988.15
2019-08-08,ADSK,0.000285820292003385,266800.75
2019-08-09,ADSK,0.000290567500800585,281422.55
2019-08-12,ADSK,0.00029592887525783506,288270.35
2019-08-13,ADSK,0.000299764798208025,299650.2
2019-08-14,ADSK,0.000307539058070225,306186.9
2019-08-15,ADSK,0.00031789420230553006,311199.65
2019-08-16,ADSK,0.00033160909665674003,321787.45
2019-08-19,ADSK,0.00033124730504412506,324078.85
2019-08-20,ADSK,0.00032930007089979003,324806.85
2019-08-21,ADSK,0.0003302280940808,328368.55
2019-08-22,ADSK,0.000332125601599385,335958.25
2019-08-23,ADSK,0.00033088602105878,348583.9
2019-08-26,ADSK,0.000342631008174765,360867.35
2019-08-27,ADSK,0.000342249479286885,360829.15
2019-08-28,ADSK,0.00034559701399911497,375287.75
2019-08-29,ADSK,0.00036820194083472,454834.95
2019-08-30,ADSK,0.00036365371457246,458308.25
2019-09-03,ADSK,0.000355311933960175,453388.1
2019-09-04,ADSK,0.00035120020670587006,445855.35
2019-09-05,ADSK,0.00034899187294362997,441006.9
2019-09-06,ADSK,0.000343738093334675,439797.05
2019-09-09,ADSK,0.000339951565953895,429862.55
2019-09-10,ADSK,0.00033981664583405,437780.75
2019-09-11,ADSK,0.00034263403652862,439468.3
2019-09-12,ADSK,0.00033881410200048,450147.9
2019-09-13,ADSK,0.00034013469028641,471999.1
2019-09-16,ADSK,0.000328982004332655,465250.45
2019-09-17,ADSK,0.00032979553598694495,461171.4
2019-09-18,ADSK,0.00033255288583078997,461059.65
2019-09-19,ADSK,0.000333153437472905,455386.35
2019-09-20,ADSK,0.00033249869906294997,449543.15
2019-09-23,ADSK,0.000331293776192055,437568.9
2019-09-24,ADSK,0.000320158428849235,424914.2
2019-09-25,ADSK,0.00032047524453747,431606.15
2019-09-26,ADSK,0.000319334015325415,423508.75
2019-09-27,ADSK,0.000292348365871265,339535.7
2019-09-30,ADSK,0.000294239516007725,329352.8
2019-10-01,ADSK,0.00029289602792203,317015.55
2019-10-02,ADSK,0.000292942505541725,314656.2
2019-10-03,ADSK,0.000294945798003595,312864.6
2019-10-04,ADSK,0.000298758650830335,309400.25
2019-10-07,ADSK,0.000301404769751105,306066.2
2019-10-08,ADSK,0.000299967713271195,292674.5
2019-10-09,ADSK,0.00030168672973249504,284531.4
2019-10-10,ADSK,0.00029976544740464,266654.25
2019-10-11,ADSK,0.00029216484939453,244137.6
2019-10-14,ADSK,0.00029616946153423996,247950.1
2019-10-15,ADSK,0.00029341365240157,247118.75
2019-10-16,ADSK,0.000292095769862655,244392.3
2019-10-17,ADSK,0.00029612880969648,250950.3
2019-10-18,ADSK,0.00029750777509391496,251206.6
2019-10-21,ADSK,0.00029882173067203,265274.6
2019-10-22,ADSK,0.00029975659572457,270872.3
2019-10-23,ADSK,0.00029556056949994,263807.3
2019-10-24,ADSK,0.00029311070357554,262129.2
2019-10-25,ADSK,0.00029489770330462,261795.3
2019-10-28,ADSK,0.00028976331943347496,256705.95
2019-10-29,ADSK,0.00028817452193462495,253872.55
2019-10-30,ADSK,0.00028192439560486497,244074.35
2019-10-31,ADSK,0.00027920549065780495,241907.95
2019-11-01,ADSK,0.00027593574529677,237067.0
2019-11-04,ADSK,0.00027130315501364496,234855.05
2019-11-05,ADSK,0.00027097134265557,234992.4
2019-11-06,ADSK,0.00026420391886856,230603.55
2019-11-07,ADSK,0.000264014609237365,229935.5
2019-11-08,ADSK,0.000260883765648355,221768.85
2019-11-11,ADSK,0.00025411289418451,211953.0
2019-11-12,ADSK,0.00025436812347371,208246.8
2019-11-13,ADSK,0.000258693344566355,213684.5
2019-11-14,ADSK,0.000253682034177795,209570.7
2019-11-15,ADSK,0.000252847169945545,209172.45
2019-11-18,ADSK,0.00024871128388642,192930.3
2019-11-19,ADSK,0.000249425921181935,188204.9
2019-11-20,ADSK,0.000249311845746115,181552.3
2019-11-21,ADSK,0.000251782245749025,179971.7
2019-11-22,ADSK,0.000250112037157365,181380.75
2019-11-25,ADSK,0.000252226918963625,182649.25
2019-11-26,ADSK,0.000250465616503115,187348.95
2019-11-27,ADSK,0.000252796026040955,203862.25
2019-11-29,ADSK,0.00027055298350877005,221987.85
2019-12-02,ADSK,0.000270381503325925,227171.65
2019-12-03,ADSK,0.00027712844167461503,237228.4
2019-12-04,ADSK,0.00028037236688383996,239629.9
2019-12-05,ADSK,0.000281185806381765,242173.55
2019-12-06,ADSK,0.00028051165326007,244852.25
2019-12-09,ADSK,0.00028157267877469,247820.9
2019-12-10,ADSK,0.000279573514204125,251457.0
2019-12-11,ADSK,0.00027772326029275004,253833.8
2019-12-12,ADSK,0.000270875396151955,249653.1
2019-12-13,ADSK,0.00027350448185509997,252354.45
2019-12-16,ADSK,0.00027367644833235,256876.4
2019-12-17,ADSK,0.00027270673395016003,258518.95
2019-12-18,ADSK,0.00027100575116495,263220.3
2019-12-19,ADSK,0.00026774626007605,265509.1
2019-12-20,ADSK,0.000261904248829245,260011.85
2019-12-23,ADSK,0.00025823090120709,258382.0
2019-12-24,ADSK,0.00025301501775806,257025.8
2019-12-26,ADSK,0.000249241199454675,248137.95
2019-12-27,ADSK,0.000243044112273785,232346.95
2019-01-31,AEE,0.00025409607750223,164102.15
2019-02-01,AEE,0.0002444629081498,167227.75
2019-02-04,AEE,0.000239885955951805,165053.0
2019-02-05,AEE,0.00023830681594038997,163944.35
2019-02-06,AEE,0.00023367142582192505,162907.4
2019-02-07,AEE,0.00023190061155810003,162605.0
2019-02-08,AEE,0.00023504910041096004,172698.05
2019-02-11,AEE,0.000234954876881405,171701.8
2019-02-12,AEE,0.00023313261326354497,173774.5
2019-02-13,AEE,0.00022923080918146,181063.25
2019-02-14,AEE,0.000224082715233625,181636.3
2019-02-15,AEE,0.00023335644707686,188020.9
2019-02-19,AEE,0.00023498734881776,190662.35
2019-02-20,AEE,0.000234341405320325,191118.45
2019-02-21,AEE,0.00023122213912816998,191328.15
2019-02-22,AEE,0.0002326537242638,191896.1
2019-02-25,AEE,0.00023199619011195503,195942.45
2019-02-26,AEE,0.00022961371813897,201647.8
2019-02-27,AEE,0.00022853890536953997,206576.6
2019-02-28,AEE,0.00022804265886149495,205669.85
2019-03-01,AEE,0.000222332165078585,205098.6
2019-03-04,AEE,0.00022251909836334,198859.9
2019-03-05,AEE,0.00022248458651098502,202757.5
2019-03-06,AEE,0.00022037427030891502,200083.75
2019-03-07,AEE,0.00022145572727815996,200460.6
2019-03-08,AEE,0.00021932864968165496,204198.8
2019-03-11,AEE,0.00021727501668533997,200006.3
2019-03-12,AEE,0.000213476375161475,201567.5
2019-03-13,AEE,0.00021224528530548503,200726.95
2019-03-14,AEE,0.00021121471944488,195527.0
2019-03-15,AEE,0.000208609413737035,189916.5
2019-03-18,AEE,0.0001977235472253,183379.9
2019-03-19,AEE,0.000192352733436525,182029.4
2019-03-20,AEE,0.00019205077546389002,188872.95
2019-03-21,AEE,0.000192958669976425,187912.15
2019-03-22,AEE,0.00019078171337218001,185901.0
2019-03-25,AEE,0.000191278066052475,184113.25
2019-03-26,AEE,0.00019122719091461,180187.9
2019-03-27,AEE,0.000191251760802805,177038.35
2019-03-28,AEE,0.00019177725481567498,176842.35
2019-03-29,AEE,0.000193083346330605,173744.95
2019-04-01,AEE,0.00019264086039438502,174308.4
2019-04-02,AEE,0.000192158829522275,172589.7
2019-04-03,AEE,0.00019407865217761002,175934.15
2019-04-04,AEE,0.00019476082826942,176020.1
2019-04-05,AEE,0.00019420949910559999,178365.1
2019-04-08,AEE,0.00019754559249939003,180661.8
2019-04-09,AEE,0.000198845184301595,177702.95
2019-04-10,AEE,0.00019861454407150498,176353.1
2019-04-11,AEE,0.00020057170164253002,172909.65
2019-04-12,AEE,0.00020335188465684002,170892.75
2019-04-15,AEE,0.00020473541705479,169271.3
2019-04-16,AEE,0.00020455629831329998,165765.45
2019-04-17,AEE,0.00020488115324359004,157992.35
2019-04-18,AEE,0.00020217236268172003,156321.45
2019-04-22,AEE,0.00020225361442416002,155965.2
2019-04-23,AEE,0.00020090869298691497,154186.65
2019-04-24,AEE,0.00020049594033977,155056.1
2019-04-25,AEE,0.00020096487691768,158659.55
2019-04-26,AEE,0.000201726658686775,157727.4
2019-04-29,AEE,0.00020110747564982002,159482.95
2019-04-30,AEE,0.00020031502020269,157260.3
2019-05-01,AEE,0.000197295916062215,157769.15
2019-05-02,AEE,0.00019853853666565,152746.45
2019-05-03,AEE,0.00019801132721718501,153152.0
2019-05-06,AEE,0.00019722389014615503,147258.95
2019-05-07,AEE,0.00019531765709322998,146245.2
2019-05-08,AEE,0.00019612573106076,146269.1
2019-05-09,AEE,0.00019857825110852,149236.1
2019-05-10,AEE,0.00020231754917235,156175.0
2019-05-13,AEE,0.000201558525439555,159600.85
2019-05-14,AEE,0.000203547675804665,165353.3
2019-05-15,AEE,0.00020805694655523995,170454.85
2019-05-16,AEE,0.00020968351403368503,172971.2
2019-05-17,AEE,0.000210578365532845,173066.05
2019-05-20,AEE,0.000211884426578835,173491.5
2019-05-21,AEE,0.00021271418303517997,170535.75
2019-05-22,AEE,0.00021182562313789,170194.8
2019-05-23,AEE,0.00020832119448634996,164269.5
2019-05-24,AEE,0.00020698899377299498,162810.15
2019-05-28,AEE,0.00020522063253034499,161551.1
2019-05-29,AEE,0.00020504972308866502,163069.7
2019-05-30,AEE,0.00020650958996795,160902.2
2019-05-31,AEE,0.00020217229003241,160463.25
2019-06-03,AEE,0.00020079816266873498,165074.2
2019-06-04,AEE,0.000202462424886445,172220.9
2019-06-05,AEE,0.000203170125258345,174287.7
2019-06-06,AEE,0.000204258207413605,179783.8
2019-06-07,AEE,0.00020139310198595,179797.95
2019-06-10,AEE,0.000196326220611665,175596.4
2019-06-11,AEE,0.000197853356252285,174782.1
2019-06-12,AEE,0.00019525783411707,168969.95
2019-06-13,AEE,0.00019608205426094498,166117.3
2019-06-14,AEE,0.000196479202376585,164865.7
2019-06-17,AEE,0.00019622896787824,164546.4
2019-06-18,AEE,0.00019569131887171,165614.95
2019-06-19,AEE,0.000195791128024925,169881.8
2019-06-20,AEE,0.00019889978948997,169939.7
2019-06-21,AEE,0.00020336999228147998,169838.1
2019-06-24,AEE,0.000203721779929315,168289.05
2019-06-25,AEE,0.00020585513945427502,169328.3
2019-06-26,AEE,0.00020689598575797,170126.95
2019-06-27,AEE,0.00020617352852743003,169156.45
2019-06-28,AEE,0.000207379853653685,170934.7
2019-07-01,AEE,0.00021044025734138998,164968.9
2019-07-02,AEE,0.000212373582889345,160479.95
2019-07-03,AEE,0.00021222333783842495,158463.1
2019-07-05,AEE,0.00020887957679765999,149861.75
2019-07-08,AEE,0.00021082722055603998,145368.6
2019-07-09,AEE,0.00020907407932498501,142782.8
2019-07-10,AEE,0.00020527718490850996,143258.7
2019-07-11,AEE,0.000204363723017425,145308.1
2019-07-12,AEE,0.00019990128727072,145807.5
2019-07-15,AEE,0.00019662241349423,145737.4
2019-07-16,AEE,0.000196060688903065,144682.95
2019-07-17,AEE,0.00019540266174768503,146833.0
2019-07-18,AEE,0.00019454788383479,142455.55
2019-07-19,AEE,0.000191929461033425,139738.6
2019-07-22,AEE,0.00018933866204358998,141538.3
2019-07-23,AEE,0.00019002782450155,145387.2
2019-07-24,AEE,0.000190302950831715,146918.4
2019-07-25,AEE,0.000189844285642235,146095.6
2019-07-26,AEE,0.000191692334550345,150605.6
2019-07-29,AEE,0.00018994851517904,153353.05
2019-07-30,AEE,0.000187333616833365,154130.1
2019-07-31,AEE,0.00018489097456895,153216.6
2019-08-01,AEE,0.000189190016501255,151576.2
2019-08-02,AEE,0.00019470784449214501,166345.95
2019-08-05,AEE,0.00020342694417115498,179350.7
2019-08-06,AEE,0.000209422020313675,186743.75
2019-08-07,AEE,0.000219191046501305,203073.4
2019-08-08,AEE,0.00022556167774168004,212787.25
2019-08-09,AEE,0.00022932480920969002,217412.35
2019-08-12,AEE,0.000232645102830625,223309.0
2019-08-13,AEE,0.0002348538080187,228296.85
2019-08-14,AEE,0.00023739243304096003,231430.95
2019-08-15,AEE,0.00023963598884204997,234470.3
2019-08-16,AEE,0.000245480650641915,244660.25
2019-08-19,AEE,0.00024762733735451,250638.3
2019-08-20,AEE,0.000246633927328575,248238.1
2019-08-21,AEE,0.00024657938469917,245305.0
2019-08-22,AEE,0.000247019888815775,244857.35
2019-08-23,AEE,0.00024613454167100505,239708.55
2019-08-26,AEE,0.00025053865330379,240416.8
2019-08-27,AEE,0.00025241326381126,240750.25
2019-08-28,AEE,0.00025312723012635506,240386.3
2019-08-29,AEE,0.000248303484226185,246403.35
2019-08-30,AEE,0.000244514883360445,245922.35
2019-09-03,AEE,0.00023388828409668,235068.5
2019-09-04,AEE,0.00023095097436625,229065.35
2019-09-05,AEE,0.00022249489116054,212156.1
2019-09-06,AEE,0.000218644321597595,201610.05
2019-09-09,AEE,0.00021622657066686996,200292.0
2019-09-10,AEE,0.000216400098968135,200865.5
2019-09-11,AEE,0.00021940249569817,202569.6
2019-09-12,AEE,0.00022100925422721,202657.6
2019-09-13,AEE,0.000228295029066315,212829.8
2019-09-16,AEE,0.000226605863366015,209112.65
2019-09-17,AEE,0.000224888385334145,205144.55
2019-09-18,AEE,0.00022736147430538997,208539.2
2019-09-19,AEE,0.00022808471639889998,206738.15
2019-09-20,AEE,0.00022658187621926498,206786.4
2019-09-23,AEE,0.00022636516912558497,210048.8
2019-09-24,AEE,0.00022195387459685001,204832.45
2019-09-25,AEE,0.00022096243290352998,206796.35
2019-09-26,AEE,0.00022293529655507998,211946.9
2019-09-27,AEE,0.00022160768808942498,209165.95
2019-09-30,AEE,0.00022264055620614497,201402.7
2019-10-01,AEE,0.00022278666712849502,200648.0
2019-10-02,AEE,0.000222227833954495,199538.8
2019-10-03,AEE,0.000225024329554085,197852.8
2019-10-04,AEE,0.00022401626303187499,197718.0
2019-10-07,AEE,0.00022397549646149999,193174.55
2019-10-08,AEE,0.0002220937870215,185932.8
2019-10-09,AEE,0.00021884253615737998,183324.3
2019-10-10,AEE,0.00021540607488808997,180034.9
2019-10-11,AEE,0.00020686895968173002,168050.5
2019-10-14,AEE,0.00020475643345401498,163396.95
2019-10-15,AEE,0.00020481047027039499,160912.8
2019-10-16,AEE,0.0002015607956857,161106.95
2019-10-17,AEE,0.00020305700480341502,165953.6
2019-10-18,AEE,0.00020379038673537,167661.4
2019-10-21,AEE,0.00020292367322016,169549.9
2019-10-22,AEE,0.00020215052750416498,171231.75
2019-10-23,AEE,0.0001999414578704,167368.0
2019-10-24,AEE,0.000195179483075495,162458.55
2019-10-25,AEE,0.00019544596975286,158951.25
2019-10-28,AEE,0.00019356082161746998,158009.2
2019-10-29,AEE,0.00019468884323602,163164.6
2019-10-30,AEE,0.00019736836401360998,164799.45
2019-10-31,AEE,0.00019552847812775,167288.85
2019-11-01,AEE,0.000196675206151145,172219.6
2019-11-04,AEE,0.000195067457592165,170693.9
2019-11-05,AEE,0.00019731571302791998,173180.8
2019-11-06,AEE,0.000197965651648805,176311.0
2019-11-07,AEE,0.00019885424085324,175265.65
2019-11-08,AEE,0.00019939525013100502,176657.15
2019-11-11,AEE,0.00020811890681196997,182587.1
2019-11-12,AEE,0.00020756407221186502,185283.05
2019-11-13,AEE,0.000208622192154045,185005.5
2019-11-14,AEE,0.00020546228388249998,183809.35
2019-11-15,AEE,0.00020596575229875499,189971.85
2019-11-18,AEE,0.00020581857606684996,188906.2
2019-11-19,AEE,0.00020695741922650002,189270.45
2019-11-20,AEE,0.00020956927023127496,189162.4
2019-11-21,AEE,0.00021163242393824503,191716.3
2019-11-22,AEE,0.00021219210763712002,194974.9
2019-11-25,AEE,0.00021312900395384498,195017.65
2019-11-26,AEE,0.00021121214868734996,193200.1
2019-11-27,AEE,0.00020806202289764996,191505.85
2019-11-29,AEE,0.000204541203019245,190304.25
2019-12-02,AEE,0.000200169256614535,183214.0
2019-12-03,AEE,0.00020316985558715002,186427.0
2019-12-04,AEE,0.00019815380075803002,182076.85
2019-12-05,AEE,0.00019540582079463002,175150.2
2019-12-06,AEE,0.000191770515212385,173576.0
2019-12-09,AEE,0.00018851941595477998,172203.75
2019-12-10,AEE,0.0001753353718646,163754.55
2019-12-11,AEE,0.000174340643337175,161796.55
2019-12-12,AEE,0.000173964983037765,157757.25
2019-12-13,AEE,0.00017307627903959,154767.35
2019-12-16,AEE,0.00017186202623478998,145686.0
2019-12-17,AEE,0.00016992701169163998,145589.85
2019-12-18,AEE,0.00016999074074402,149311.0
2019-12-19,AEE,0.00016673433267626,149683.55
2019-12-20,AEE,0.000163649966708625,148803.05
2019-12-23,AEE,0.00016277661929991002,148001.3
2019-12-24,AEE,0.000160551260508915,145191.85
2019-12-26,AEE,0.00015806882981202,138678.2
2019-12-27,AEE,0.00015421326423833498,135592.8
2019-01-31,AEP,0.0002619331450192,268309.6
2019-02-01,AEP,0.00025477991446792,276740.9
2019-02-04,AEP,0.000247542839895655,276141.65
2019-02-05,AEP,0.00024171946360201503,276368.05
2019-02-06,AEP,0.00023575217369501002,274787.75
2019-02-07,AEP,0.00023241371878167,268444.85
2019-02-08,AEP,0.000236995220148195,281704.7
2019-02-11,AEP,0.00023596855127090504,279015.9
2019-02-12,AEP,0.00023236725797674498,279339.6
2019-02-13,AEP,0.000226377169515085,281870.0
2019-02-14,AEP,0.000220482758932215,287334.55
2019-02-15,AEP,0.000219213038374945,285407.05
2019-02-19,AEP,0.00021601345110814,286414.35
2019-02-20,AEP,0.00021056789928592998,288414.8
2019-02-21,AEP,0.00020433620748362002,288660.4
2019-02-22,AEP,0.00020147815845210498,287641.25
2019-02-25,AEP,0.000196609192412185,285703.65
2019-02-26,AEP,0.00019336474570428498,289764.05
2019-02-27,AEP,0.000191593179644085,294060.15
2019-02-28,AEP,0.000189453327487755,290908.15
2019-03-01,AEP,0.000186813636624975,288293.2
2019-03-04,AEP,0.000182256059444835,279135.65
2019-03-05,AEP,0.00017970017358528,281503.5
2019-03-06,AEP,0.000178070976308695,280922.0
2019-03-07,AEP,0.000177226103306335,278540.8
2019-03-08,AEP,0.00017828823046953497,282075.4
2019-03-11,AEP,0.000175588349736915,277760.8
2019-03-12,AEP,0.000172654220301445,280675.55
2019-03-13,AEP,0.00017138026623853,281475.95
2019-03-14,AEP,0.00017065875453449,273817.65
2019-03-15,AEP,0.000170398435133975,271510.7
2019-03-18,AEP,0.00016867310197272499,278649.25
2019-03-19,AEP,0.00016836062454056,282489.65
2019-03-20,AEP,0.00016980511268264,290367.75
2019-03-21,AEP,0.00017131593975291,294920.35
2019-03-22,AEP,0.00017153926411806,299430.5
2019-03-25,AEP,0.00017292504121047,308905.1
2019-03-26,AEP,0.00017260416132098,307878.0
2019-03-27,AEP,0.000172311456884075,303584.6
2019-03-28,AEP,0.00017320355464598,309788.75
2019-03-29,AEP,0.000175729638082585,316715.1
2019-04-01,AEP,0.00017756745909626998,322200.8
2019-04-02,AEP,0.000178308168194375,325550.9
2019-04-03,AEP,0.000181113266964785,329760.55
2019-04-04,AEP,0.00018167534937203002,328454.7
2019-04-05,AEP,0.000179378300851675,326564.35
2019-04-08,AEP,0.0001787479492106,329005.95
2019-04-09,AEP,0.000180429912138565,327242.6
2019-04-10,AEP,0.000180234684122185,324636.65
2019-04-11,AEP,0.00017975347441566,327141.4
2019-04-12,AEP,0.000179524314417075,322210.0
2019-04-15,AEP,0.00018016965098366502,313771.05
2019-04-16,AEP,0.00017965472591441003,307477.75
2019-04-17,AEP,0.00017995547964980502,297485.2
2019-04-18,AEP,0.000181168950493465,293115.9
2019-04-22,AEP,0.00018352356103586,286511.7
2019-04-23,AEP,0.00018179145279952497,274013.7
2019-04-24,AEP,0.00018374722652128,271148.9
2019-04-25,AEP,0.00018458561933476497,269193.55
2019-04-26,AEP,0.00018801815997869,263061.8
2019-04-29,AEP,0.000186161907610195,253698.9
2019-04-30,AEP,0.00018550337032215998,240498.95
2019-05-01,AEP,0.000183618550514835,234190.0
2019-05-02,AEP,0.00018305310492713498,226638.1
2019-05-03,AEP,0.00018383979552594,223572.6
2019-05-06,AEP,0.000184572588219605,218877.05
2019-05-07,AEP,0.000184849571189085,217380.2
2019-05-08,AEP,0.00018571513769273,214541.45
2019-05-09,AEP,0.000188148570122045,215907.6
2019-05-10,AEP,0.00019412090668837002,216284.95
2019-05-13,AEP,0.0001972716559543,218789.35
2019-05-14,AEP,0.000200486837220405,227752.9
2019-05-15,AEP,0.00020338224955199002,231563.05
2019-05-16,AEP,0.00020403539394919,233538.3
2019-05-17,AEP,0.00020242116026721502,233316.9
2019-05-20,AEP,0.00020049802119421998,235367.75
2019-05-21,AEP,0.00020152575720944503,239802.65
2019-05-22,AEP,0.000199333536288915,237935.55
2019-05-23,AEP,0.000197487004967635,237489.25
2019-05-24,AEP,0.000192968979304035,238562.75
2019-05-28,AEP,0.000191781547130605,235749.85
2019-05-29,AEP,0.000192091288977195,238532.25
2019-05-30,AEP,0.00019395597407992,236114.6
2019-05-31,AEP,0.00019296708520150503,234582.85
2019-06-03,AEP,0.000193792724929185,238628.8
2019-06-04,AEP,0.00019502991593469999,243839.3
2019-06-05,AEP,0.000196831904392795,244865.95
2019-06-06,AEP,0.00019857359661339997,249657.4
2019-06-07,AEP,0.000197331669881255,248753.95
2019-06-10,AEP,0.00019199638478165,247662.2
2019-06-11,AEP,0.000189910479054915,243869.95
2019-06-12,AEP,0.0001874925873671,235085.65
2019-06-13,AEP,0.00018800770377964,231684.45
2019-06-14,AEP,0.00018728213304932,228194.3
2019-06-17,AEP,0.000186783374857995,227880.65
2019-06-18,AEP,0.000188142947477825,224851.65
2019-06-19,AEP,0.00018960462887156502,225822.35
2019-06-20,AEP,0.00019180454179329,228449.45
2019-06-21,AEP,0.00019572496337703,232027.55
2019-06-24,AEP,0.00019709299563025001,230806.85
2019-06-25,AEP,0.00019956776963586998,235770.9
2019-06-26,AEP,0.00019921926427003,241277.65
2019-06-27,AEP,0.00019913052838761003,243896.1
2019-06-28,AEP,0.00019914965305085002,248972.0
2019-07-01,AEP,0.00019873472247322502,253090.45
2019-07-02,AEP,0.00019842398818738002,253076.15
2019-07-03,AEP,0.00019829832460436,256833.0
2019-07-05,AEP,0.000194186948054415,250544.75
2019-07-08,AEP,0.000195105278691645,251406.65
2019-07-09,AEP,0.00019574471015645,246821.3
2019-07-10,AEP,0.0001927385307708,244854.05
2019-07-11,AEP,0.00019247329311129,244608.25
2019-07-12,AEP,0.000189906056535885,244766.65
2019-07-15,AEP,0.00019024370934620999,245278.4
2019-07-16,AEP,0.00019069224786091502,245372.3
2019-07-17,AEP,0.00018843875666329498,242744.3
2019-07-18,AEP,0.000193313500298155,239045.2
2019-07-19,AEP,0.000192324309815965,234934.15
2019-07-22,AEP,0.000191420051041695,229468.05
2019-07-23,AEP,0.00019129072960807,226563.3
2019-07-24,AEP,0.00019076628999636498,224346.45
2019-07-25,AEP,0.00019206439110582,220432.7
2019-07-26,AEP,0.00019483242626609,219742.65
2019-07-29,AEP,0.00019541046655434502,217189.05
2019-07-30,AEP,0.00019441568473315497,210713.35
2019-07-31,AEP,0.000193903572381725,208684.85
2019-08-01,AEP,0.00019972356945698998,205768.55
2019-08-02,AEP,0.00020723414809989,216943.25
2019-08-05,AEP,0.00020968920613802,217845.1
2019-08-06,AEP,0.00021576216336705498,227599.9
2019-08-07,AEP,0.00022489360151544497,232687.1
2019-08-08,AEP,0.00023124475023675997,235813.05
2019-08-09,AEP,0.00023575539567545004,238003.15
2019-08-12,AEP,0.00023820464008544499,236415.85
2019-08-13,AEP,0.00023911397799205502,237453.3
2019-08-14,AEP,0.00024246042912758,242945.35
2019-08-15,AEP,0.000240377483311675,247187.7
2019-08-16,AEP,0.00024466930724591,250603.8
2019-08-19,AEP,0.00024702265171582503,252802.9
2019-08-20,AEP,0.0002472025294946,254207.6
2019-08-21,AEP,0.00024854770105848,251242.95
2019-08-22,AEP,0.000249380123169135,245588.6
2019-08-23,AEP,0.000246134907204005,238345.6
2019-08-26,AEP,0.00024830750368030495,240105.1
2019-08-27,AEP,0.00024991125879861504,238938.55
2019-08-28,AEP,0.00025044075878539,235841.65
2019-08-29,AEP,0.00024364745800053503,238355.6
2019-08-30,AEP,0.00023760459158875496,228407.95
2019-09-03,AEP,0.00023375544729104,226661.4
2019-09-04,AEP,0.00022907930485297504,219448.9
2019-09-05,AEP,0.00022401038589205,213156.45
2019-09-06,AEP,0.00022069026374273002,213794.6
2019-09-09,AEP,0.00021689218636083496,209514.8
2019-09-10,AEP,0.00021710667558746998,220620.65
2019-09-11,AEP,0.000219697877561695,230377.5
2019-09-12,AEP,0.00022020035731896504,229656.45
2019-09-13,AEP,0.00021818888425863001,227154.45
2019-09-16,AEP,0.000215510268615605,221610.1
2019-09-17,AEP,0.00021198796809287,223079.45
2019-09-18,AEP,0.00021157660527534503,227580.75
2019-09-19,AEP,0.000209761247437885,226328.1
2019-09-20,AEP,0.00020785366426761,223745.9
2019-09-23,AEP,0.000208522365926655,226513.55
2019-09-24,AEP,0.000205623838018225,221872.4
2019-09-25,AEP,0.00020456311100261,227210.05
2019-09-26,AEP,0.0002047602984576,234218.15
2019-09-27,AEP,0.000204359321519895,243119.35
