stock,date,px_vol,volume
A,2019-07-01,0.00025700729575730343,303788.0
A,2019-07-02,0.00019805795725803455,190876.0
A,2019-07-03,0.00016926322836844284,218149.0
A,2019-07-05,0.0002209510381916279,248806.0
A,2019-07-08,0.00022935498093612714,291676.0
A,2019-07-09,0.0002570896883791992,308930.0
A,2019-07-10,0.00017920224460554906,204564.0
A,2019-07-11,0.00026013160586504035,506138.0
A,2019-07-12,0.00023916954478883366,365123.0
A,2019-07-15,0.00030946160346665113,480412.0
A,2019-07-16,0.0002478017260128122,414124.0
A,2019-07-17,0.00019990414745749838,217161.0
A,2019-07-18,0.00019369860606135352,226031.0
A,2019-07-19,0.0002280033666835704,337132.0
A,2019-07-22,0.0002307013746620228,369606.0
A,2019-07-23,0.000186443421156361,440066.0
A,2019-07-24,0.00021559817075932937,348599.0
A,2019-07-25,0.0002019859246594686,221842.0
A,2019-07-26,0.0001825314131491345,241816.0
A,2019-07-29,0.0001800900562097531,333624.0
A,2019-07-30,0.000263472575593257,292461.0
A,2019-07-31,0.0003029330989948388,304177.0
AAL,2019-07-01,0.00037552191990666806,752452.0
AAL,2019-07-02,0.0003735461102263116,669660.0
AAL,2019-07-03,0.0002866123544237198,410615.0
AAL,2019-07-05,0.0003311587917463854,433067.0
AAL,2019-07-08,0.000384029408394356,769316.0
AAL,2019-07-09,0.00036201448411426904,748377.0
AAL,2019-07-10,0.0004762734261425349,1154626.0
AAL,2019-07-11,0.00035185872429843707,779172.0
AAL,2019-07-12,0.0003379833333734136,774568.0
AAL,2019-07-15,0.00035633168932753753,447798.0
AAL,2019-07-16,0.0003953094123679493,979097.0
AAL,2019-07-17,0.00038913417140889496,830444.0
AAL,2019-07-18,0.0003238552251097762,422897.0
AAL,2019-07-19,0.0003271331423048124,553670.0
AAL,2019-07-22,0.0003144880002605224,421134.0
AAL,2019-07-23,0.0003380848403848247,588384.0
AAL,2019-07-24,0.00036198407871494443,1025061.0
AAL,2019-07-25,0.0007287548828874782,1709706.0
AAL,2019-07-26,0.0004406400686656985,1289155.0
AAL,2019-07-29,0.0004034163453891132,923495.0
AAL,2019-07-30,0.0003658381593397507,828190.0
AAL,2019-07-31,0.0004279534504291048,943885.0
AAP,2019-07-01,0.00031424672982104687,135707.0
AAP,2019-07-02,0.00028561957929244635,178128.0
AAP,2019-07-03,0.0002151551264354671,87133.0
AAP,2019-07-05,0.00023063156856859942,77779.0
AAP,2019-07-08,0.0002802923479183829,204551.0
AAP,2019-07-09,0.0002606152680150389,182031.0
AAP,2019-07-10,0.00024585437125368496,111662.0
AAP,2019-07-11,0.00020043625533992741,110622.0
AAP,2019-07-12,0.00027435165447206014,104238.0
AAP,2019-07-15,0.00023443214493721,60836.0
AAP,2019-07-16,0.0002579356744055021,110863.0
AAP,2019-07-17,0.00026803907433737737,153163.0
