stock,date,model_type,ADV,sigma,lambda_hat,half_life_seconds,beta,use_dynamic_target,gamma_method,gamma_clip_multiple,target_participation,target_abs_volume,raw_abs_volume,actual_abs_volume,net_traded,scale_factor,normalize_abs_volume,mean_local_volume,mean_gamma_prime,max_abs_gamma_prime,strategy,alpha_key
AAL,2019-02-15,reduced_form,1236722.3333333333,0.000528342622418,73.75233904848605,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,247344.46666666667,37009009.16632716,247344.46666666667,1049.0487052400003,0.006683358248123927,True,57065.027043273316,0.0002148350903135167,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAL,2019-02-19,reduced_form,1236722.3333333333,0.000528342622418,73.75233904848605,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,247344.46666666667,29389024.512515675,247344.46666666665,742.5396160665783,0.008416219005885411,True,35662.819623920834,0.00022374548883956574,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAL,2019-02-20,reduced_form,1236722.3333333333,0.000528342622418,73.75233904848605,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,247344.46666666667,31590817.474027205,247344.46666666667,-1505.8551357029787,0.007829631723522953,True,40834.741492171364,0.00022260382203992645,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAL,2019-02-21,reduced_form,1236722.3333333333,0.000528342622418,73.75233904848605,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,247344.46666666667,28635350.976635687,247344.4666666667,343.38919245767926,0.008637731273783979,True,34676.11286824244,0.00021612779899778594,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAL,2019-02-22,reduced_form,1236722.3333333333,0.000528342622418,73.75233904848605,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,247344.46666666667,26369619.726746693,247344.46666666667,871.7586861604425,0.009379902677010745,True,30946.8524575891,0.00022480801430339685,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAL,2019-02-25,reduced_form,1236722.3333333333,0.000528342622418,73.75233904848605,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,247344.46666666667,25910128.569447227,247344.46666666667,-537.9707557298256,0.009546246210384728,True,30362.96111473716,0.00025234200343622826,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAL,2019-02-26,reduced_form,1236722.3333333333,0.000528342622418,73.75233904848605,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,247344.46666666667,26828739.94962387,247344.46666666667,1642.754367003691,0.009219384403855849,True,32068.438827356535,0.0002257137990378911,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAL,2019-02-27,reduced_form,1236722.3333333333,0.000528342622418,73.75233904848605,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,247344.46666666667,27510486.147328828,247344.46666666667,-607.1857149398083,0.008990915876296973,True,32155.931428017982,0.00023026313503396876,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAL,2019-02-28,reduced_form,1236722.3333333333,0.000528342622418,73.75233904848605,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,247344.46666666667,25742180.38084516,247344.46666666667,1517.791759373792,0.009608528221281384,True,27347.061069281306,0.00021729861675269256,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-01,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,45197804.57032713,593692.561904762,-3089.6768206398056,0.013135429199464432,True,67554.75993767667,0.00012916804721427297,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-04,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,43837345.5221574,593692.5619047618,62.015797766782555,0.013543077365500667,True,75941.32097940573,0.0001271621952634993,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-05,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,47171601.52708602,593692.5619047619,-454.7560673960887,0.012585804651212925,True,85903.48137016664,0.00013762981599264442,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-06,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,43334312.70349495,593692.5619047619,8.989122264923026,0.013700287944266394,True,70483.58148880089,0.0001237936424179007,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-07,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,47771350.48972547,593692.5619047619,-634.6228779202069,0.012427795233305193,True,82655.08905332688,0.00011013876628819596,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-08,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,41571906.062406436,593692.5619047619,1660.4592629461831,0.014281100342465158,True,59580.725886371794,0.00010620820252196977,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-11,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,40513571.40856005,593692.5619047619,-2354.510559394318,0.014654165043058177,True,59258.43717944467,9.740455718556217e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-12,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,44183233.3690708,593692.5619047619,3017.826187331966,0.013437055566882964,True,67365.45494498331,8.584624076470595e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-13,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,42096958.856360584,593692.5619047619,-2658.847585148429,0.014102979835918926,True,64372.0350513713,9.292108112540881e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-14,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,42318595.49359304,593692.5619047619,3482.732543726369,0.014029117814050468,True,63295.791075642905,9.461387292144621e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-15,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,44268737.71383482,593692.5619047619,-128.15749816768482,0.013411102113246426,True,65490.6695164363,9.043919624414824e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-19,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,41169425.53743387,593692.5619047619,1016.2018526395113,0.01442071523113527,True,61548.58098137173,9.812859882976292e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-20,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,45847107.06354305,593692.5619047619,-1080.7389186276637,0.01294940073496715,True,74297.26318074943,0.0001024872425408369,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-21,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,39646377.57896188,593692.561904762,20.26116546436174,0.014974698778528545,True,55002.76272077917,9.562125812311838e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-22,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,39498119.43202923,593692.5619047619,3681.7721822551875,0.015030907051826208,True,57147.607250956826,0.00010123125900611441,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-25,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,45696423.17184995,593692.561904762,-97.48277273698307,0.012992101365834913,True,78334.75400852757,0.0001070335848026629,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-26,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,36813075.99367107,593692.5619047619,5.557358746746104,0.01612721963268785,True,54396.38916828505,9.50751414058597e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-27,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,38276066.15606019,593692.5619047619,-555.6675464616907,0.01551080404877928,True,56561.02697202263,9.932503107605544e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
AAPL,2019-02-28,reduced_form,2968462.8095238097,0.0002876491912289,106.65359359372692,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,593692.5619047619,38049054.43879104,593692.5619047618,-1873.6009438393771,0.015603346013757756,True,52714.65143159813,0.00010199497607628414,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-01,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,12793864.559242122,95268.6380952381,-351.96534142026553,0.007446431659026535,True,16512.3620537119,0.0001222055866781744,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-04,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,17296985.29821077,95268.6380952381,-64.76653587221386,0.005507817486848003,True,29311.28983998669,0.00011902977130157632,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-05,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,12503256.781938592,95268.6380952381,548.9887853799355,0.007619505842098444,True,15810.387446894809,0.00016005232694981923,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-06,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,9253058.55687556,95268.63809523812,371.49814795763376,0.010295907835193366,True,8443.212107349895,0.00018282783735196196,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-07,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,12949959.159304082,95268.63809523807,118.09584648337214,0.00735667479127075,True,16080.84818483023,0.00010600423205802915,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-08,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,10834732.631531967,95268.6380952381,-313.7668531366412,0.008792892389239113,True,11795.730837735551,0.00014260552400559447,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-11,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,9775223.574369607,95268.6380952381,-155.40606728254795,0.009745929325343523,True,9901.16078717246,0.00018431298935283775,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-12,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,11661811.54258689,95268.63809523812,-435.77584674795685,0.008169282940933642,True,13675.597694720884,0.0001534062659681018,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-13,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,9585210.557758886,95268.6380952381,-218.7907789905588,0.00993912836042204,True,9962.174280239817,0.00019515460906703371,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-14,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,9799552.342806036,95268.6380952381,25.10840358226062,0.009721733683597895,True,10418.612000613284,0.0001575612860468346,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-15,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,10740365.943431476,95268.6380952381,-512.2638596108288,0.008870148242341955,True,12052.701292944043,0.00016995383353278888,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-19,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,10157904.842239657,95268.6380952381,188.86846509930433,0.009378768513274719,True,11469.264757167266,0.00020029778812851205,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-20,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,10735654.112599462,95268.6380952381,-19.60980629028677,0.008874041310946294,True,12128.417298576112,0.00016780787068324158,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-21,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,12542450.166847927,95268.6380952381,-104.09309627961811,0.007595695962743481,True,16782.103102030313,0.00017255788935716725,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-22,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,10310972.107451415,95268.63809523807,-285.33535443512153,0.009239539890364988,True,11205.55070303876,0.0001813075693367283,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-25,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,10927985.931641381,95268.6380952381,-37.754637170773535,0.00871785877939255,True,13393.73536009096,0.00017053646926220523,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-26,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,10462555.23314913,95268.6380952381,98.7087296963632,0.009105676000963212,True,11525.437703379615,0.00018011181731911977,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-27,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,10338527.256456275,95268.63809523809,540.3640212326834,0.009214913858813312,True,10678.558599734535,0.00019399695594953485,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABBV,2019-02-28,reduced_form,476343.1904761905,0.000342149361792,89.71183060865975,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,95268.6380952381,12368027.912447318,95268.6380952381,363.27896805869034,0.007702815579786871,True,16651.590896757018,0.0001234767643642559,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-01,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,8660652.726895858,100012.0285714286,1114.7471555976194,0.011547862698713102,True,12502.468359917813,0.0001425142305985699,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-04,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,7788045.463647821,100012.02857142859,-346.87398415459853,0.012841736612639678,True,10643.81558030243,0.000183227418610501,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-05,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,8085259.01250634,100012.02857142859,28.136018521208705,0.012369675283961741,True,10770.201270394848,0.00015005156499863948,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-06,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,8062592.674972432,100012.02857142857,491.9176523227059,0.012404450107207053,True,11000.820221345062,0.00017644818489173238,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-07,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,12135907.08233547,100012.02857142857,-311.67605557414726,0.008241001508408218,True,22876.595007058913,9.455258077105867e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-08,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,8929087.262878507,100012.0285714286,-106.17853937290326,0.011200700096998188,True,12119.095829117192,0.00016652810830112684,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-11,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,9333247.579841841,100012.02857142859,684.328282128698,0.010715672944049704,True,15238.251565090759,0.00016693719985242728,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-12,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,8930245.552301813,100012.0285714286,-202.2788602105099,0.011199247320321445,True,15076.053054853714,0.00017470746621823456,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-13,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,9396307.280824166,100012.02857142859,319.5575654662443,0.01064375882805914,True,14949.158040448878,0.00014050791066272261,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-14,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,8704948.27637615,100012.02857142859,-569.0390500673507,0.011489100841971155,True,12125.968383317415,0.000129727549431434,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-15,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,8561986.697291734,100012.02857142859,-624.6259575587294,0.011680937159487023,True,13434.68783732858,0.00015321823029186733,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-19,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,8579061.448412372,100012.02857142859,-162.2354523610308,0.011657688801137642,True,13670.55075394262,0.00020080127818457717,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-20,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,8481444.970641933,100012.0285714286,-211.34598757872433,0.011791861990216862,True,11197.777077869476,0.00012163693203286462,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-21,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,9379228.950346522,100012.02857142859,-324.9408015175098,0.0106631396995308,True,15605.188892973585,0.00013081135780277747,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-22,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,8097981.803969046,100012.02857142859,-214.7249799625276,0.012350241207310432,True,11328.339620528126,0.0001554936512698744,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-25,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,7944506.216166344,100012.02857142857,-222.45560392159146,0.01258882878937312,True,11814.270850454457,0.0001612443690786061,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-26,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,8846940.801397372,100012.02857142859,-530.7747348642259,0.011304701909572144,True,13827.816993173352,0.00013453326379210092,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-27,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,8718432.106922086,100012.02857142859,123.18774279113595,0.01147133192584284,True,13787.457373337753,0.00010622528207079976,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ABT,2019-02-28,reduced_form,500060.1428571429,0.0002830669728843,99.69128221900176,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,100012.02857142859,8086081.547583634,100012.02857142859,567.9855892011216,0.012368417011737312,True,12347.816386013026,0.00015794127516578378,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-01,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,9553744.351664841,82873.1904761905,308.37971625300383,0.008674419936906617,True,13434.667307713818,0.00014006501925556273,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-04,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,11293127.182740707,82873.1904761905,-218.4156529790121,0.007338373962780268,True,19458.21186091438,0.00013725116825168574,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-05,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,10003193.57635204,82873.1904761905,517.0227273288233,0.008284673273953842,True,15769.54943675797,0.00013709461962242345,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-06,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,8530134.507080115,82873.19047619049,-17.287276359900353,0.009715343926570528,True,11343.808879385098,0.00018008762064589717,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-07,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,8145497.295216394,82873.19047619049,-56.63256221229801,0.010174110612603043,True,10780.330674844983,0.00015490474575438599,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-08,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,8031760.18546563,82873.1904761905,72.02901217308718,0.010318185374378933,True,10482.445117826683,0.00015527704027665947,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-11,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,9294996.619118344,82873.19047619049,77.48135321393428,0.00891589248195458,True,13508.909215351705,0.0001296734198843021,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-12,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,8633781.628284771,82873.19047619049,73.75247803399176,0.009598712828767071,True,12545.647159585464,0.00015713468826835327,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-13,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,7973656.745811118,82873.1904761905,-522.442779268848,0.010393373218595986,True,9883.315894036636,0.00014971304743259314,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-14,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,6768842.42243842,82873.1904761905,39.48589892663835,0.012243332804065499,True,8064.04189827494,0.00018559816360664422,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-15,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,7849119.724762151,82873.1904761905,-30.707174407734605,0.010558278301545689,True,11391.048282633761,0.0001640830859833262,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-19,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,8501875.938214827,82873.19047619049,131.89297157959354,0.00974763582513434,True,11702.344465570653,0.0001499335854457706,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-20,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,9667857.38752008,82873.19047619049,-132.62856647294907,0.00857203278393088,True,15737.857649851703,0.00014170761908295583,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-21,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,7719590.100666196,82873.19047619047,-224.9052833968263,0.010735439239065113,True,10926.241175427158,0.00017534719746858176,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-22,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,7584225.775107956,82873.19047619049,252.35257398662475,0.010927046864583992,True,9602.499032951579,0.0001762231877840659,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-25,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,7337045.60981704,82873.1904761905,-306.192293852983,0.011295171773950176,True,9636.034123871592,0.00018064027287540248,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-26,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,8441245.72047577,82873.1904761905,81.93173686677807,0.009817649339974378,True,11991.543340573297,0.0001344129783977437,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADBE,2019-02-27,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,9148834.624440655,82873.19047619049,509.0433085174887,0.009058332987547824,True,12924.05697333637,0.00015952535678262933,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
