daily_pnl,impact_cost,max_abs_impact,final_position,total_abs_traded,net_traded,avg_price,traded_notional,model_type,stock,date,lambda_hat,ADV,sigma,half_life_seconds,impact_cost_bps,pnl_bps
-28897.789725962437,1324.9573521411,0.003310581159415048,8.131394224619726e-09,494688.93333333347,0.0,36.28610238232006,17950333.28233404,reduced_form,AAL,2019-02-01,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7381240956930125,-16.098748291432795
23203.23651918356,1337.3881527646897,0.0033416411586477766,8.131394224619726e-09,494688.93333333347,0.0,36.642804786178715,18126790.014016315,reduced_form,AAL,2019-02-04,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.737796461331858,12.800521494010768
-11599.22709486671,1361.1032670596471,0.0034008965078493104,8.131394224619726e-09,494688.93333333347,0.0,36.94217754904599,18274886.40674818,reduced_form,AAL,2019-02-05,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7447943788898445,-6.347085741985013
-28781.57715655249,1360.0620785463625,0.0033982949606599544,8.131394224619726e-09,494688.93333333347,0.0,36.81041389324624,18209704.384408504,reduced_form,AAL,2019-02-06,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7468886094114047,-15.805625697688878
-22721.621925399915,1347.4856628479474,0.0033668711229063375,8.131394224619726e-09,494688.93333333347,0.0,36.313546696352375,17963909.68076875,reduced_form,AAL,2019-02-07,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7501071241136874,-12.648483726081372
71347.87401934563,1324.3646804793998,0.0033091002908921673,8.131394224619726e-09,494688.93333333347,0.0,35.822620722219106,17721054.034279138,reduced_form,AAL,2019-02-08,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7473396773790001,40.26164238387411
24789.537503473093,1333.409628876534,0.003331700290585022,8.131394224619726e-09,494688.93333333347,0.0,36.448233266022285,18030537.636253085,reduced_form,AAL,2019-02-11,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7395284909283655,13.74864022558597
-102507.17192466944,1358.5168614443621,0.0033944340313879127,8.131394224619726e-09,494688.93333333347,0.0,36.63376216112741,18122316.72747515,reduced_form,AAL,2019-02-12,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7496375225495986,-56.5640549528962
25973.939011822033,1324.9358800636655,0.003310527508590066,8.131394224619726e-09,494688.93333333347,0.0,36.156626833795166,17886283.16134151,reduced_form,AAL,2019-02-13,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7407552861107072,14.521708494451639
-8677.405712680618,1327.3573274893588,0.0033165778152003575,8.131394224619726e-09,494688.93333333347,0.0,36.173414301819946,17894587.73599206,reduced_form,AAL,2019-02-14,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.74176468721858,-4.849178891798343
-123092.48588791801,1339.3346678198454,0.003346504783924245,8.131394224619726e-09,494688.93333333347,0.0,35.63926348166981,17630349.236532863,reduced_form,AAL,2019-02-15,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7596756308403312,-69.81851819069527
49260.253231510724,1295.1713835984583,0.003236156978053399,8.131394224619726e-09,494688.93333333347,0.0,35.66345599074656,17642317.003042698,reduced_form,AAL,2019-02-19,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.734127713142829,27.921646132429775
34310.70831215054,1294.054372569699,0.0032333659782822033,8.131394224619726e-09,494688.93333333347,0.0,35.042783968692014,17335277.42250269,reduced_form,AAL,2019-02-20,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7464861052006612,19.79241951306316
-31356.63517186549,1297.1872458659914,0.003241193876510611,8.131394224619726e-09,494688.93333333347,0.0,35.045639697108975,17336690.119747166,reduced_form,AAL,2019-02-21,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7482323539880571,-18.08686372962799
17148.17217073184,1294.7901476152879,0.0032352044095340167,8.131394224619726e-09,494688.93333333347,0.0,35.40221635114856,17513084.644385576,reduced_form,AAL,2019-02-22,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7393272937959433,9.791634380199994
-11247.4542058431,1323.5854516009413,0.003307153284492507,8.131394224619726e-09,494688.93333333347,0.0,35.98713461666147,17802437.237239342,reduced_form,AAL,2019-02-25,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7434855317631734,-6.317929425031505
51162.637127830225,1326.9247094221741,0.003315496861749192,8.131394224619726e-09,494688.93333333347,0.0,36.43069573332322,18021862.012908887,reduced_form,AAL,2019-02-26,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7362861331818602,28.38920700379512
39323.60860280525,1332.7124630376052,0.0033299583295418114,8.131394224619726e-09,494688.93333333347,0.0,35.655721096609604,17638490.63651264,reduced_form,AAL,2019-02-27,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7555705816907131,22.294202725829177
20615.363137655444,1323.8457805454025,0.003307803750786679,8.131394224619726e-09,494688.93333333347,0.0,35.5377121284481,17580112.90592906,reduced_form,AAL,2019-02-28,1.2388921923134235,1236722.3333333333,0.000528342622418,600.0,0.7530359944951907,11.726524879543133
-776913.7725061261,16671.391973809423,0.017354607413729847,1.8451487449056003e-08,1187385.1238095239,0.0,167.20728062569526,198539437.60759497,reduced_form,AAPL,2019-02-01,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8397017829152787,-39.131458307123054
503004.32939018914,16713.170592656694,0.01739809817500049,1.8451487449056003e-08,1187385.1238095239,0.0,170.70571327946666,202693424.4973326,reduced_form,AAPL,2019-02-04,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8245541577929497,24.816016140514147
-230675.57833619203,17263.408342674567,0.017970885387416577,1.8451487449056003e-08,1187385.1238095239,0.0,174.02580629135704,206635653.5493152,reduced_form,AAPL,2019-02-05,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8354515808935422,-11.163396750461532
-144303.36020380768,17454.374706561706,0.018169677802572743,1.8451487449056003e-08,1187385.1238095239,0.0,174.21538767706613,206860759.66645738,reduced_form,AAPL,2019-02-06,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8437740794680039,-6.97586919996246
-826878.9899624726,17219.791322981593,0.017925480885229973,1.8451487449056003e-08,1187385.1238095239,0.0,171.59191608356963,203745688.52360275,reduced_form,AAPL,2019-02-07,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8451610165476842,-40.583876692275794
373650.0776728898,16867.528726566525,0.01755878210705184,1.8451487449056003e-08,1187385.1238095239,0.0,169.84834194180857,201675394.5254167,reduced_form,AAPL,2019-02-08,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8363701861726491,18.527301188732743
-164385.27807788362,17094.686170862362,0.0177952487604095,1.8451487449056003e-08,1187385.1238095239,0.0,170.00307488873403,201859122.12475923,reduced_form,AAPL,2019-02-11,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8468622072128588,-8.143564499219666
178298.2510796105,16993.627914062534,0.017690049004118476,1.8451487449056003e-08,1187385.1238095239,0.0,170.29800031715797,202209312.19110295,reduced_form,AAPL,2019-02-12,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8403978891932673,8.817509398929426
-325392.6661016603,17123.035849006654,0.01782476024542963,1.8451487449056003e-08,1187385.1238095239,0.0,171.0056883832331,203049610.47305807,reduced_form,AAPL,2019-02-13,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8432932133735193,-16.025279011546566
193952.31093135633,16939.455432680792,0.01763365646362247,1.8451487449056003e-08,1187385.1238095239,0.0,170.7730345373776,202773360.7574922,reduced_form,AAPL,2019-02-14,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8353886018065073,9.564979847787528
-170029.40762419108,17101.454173637867,0.0178022941247875,1.8451487449056003e-08,1187385.1238095239,0.0,170.31364726327027,202227891.14214975,reduced_form,AAPL,2019-02-15,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8456525990085579,-8.407811932562469
286789.3406608792,16959.080068198815,0.01765408534236205,1.8451487449056003e-08,1187385.1238095239,0.0,170.57529760009166,202538570.85973123,reduced_form,AAPL,2019-02-19,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8373259471621276,14.159739522379477
-243425.32403990196,17109.14987970682,0.01781030521095283,1.8451487449056003e-08,1187385.1238095239,0.0,172.29468984772967,204580151.63657,reduced_form,AAPL,2019-02-20,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8363054647696552,-11.898775227830466
-120206.50314939515,17159.059514689165,0.017862260208030566,1.8451487449056003e-08,1187385.1238095239,0.0,171.14023815476094,203209372.87018222,reduced_form,AAPL,2019-02-21,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8444029560413543,-5.915401511828275
22190.479956975323,17134.979562556156,0.017837193427976072,1.8451487449056003e-08,1187385.1238095239,0.0,172.23305963020644,204506972.83310577,reduced_form,AAPL,2019-02-22,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8378677423649357,1.085072046667306
-431905.7765685314,17387.710942465994,0.018100282070265563,1.8451487449056003e-08,1187385.1238095239,0.0,174.89324160659126,207665633.33849135,reduced_form,AAPL,2019-02-25,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8372936177708484,-20.798134463805695
3729.3704183656564,17348.10315007166,0.018059051098754123,1.8451487449056003e-08,1187385.1238095239,0.0,174.39853236313198,207078222.94219673,reduced_form,AAPL,2019-02-26,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8377560374812645,0.18009476638239566
464558.9493599245,17341.411698224725,0.018052085422461835,1.8451487449056003e-08,1187385.1238095239,0.0,174.16910639044522,206805805.95521295,reduced_form,AAPL,2019-02-27,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8385360177934406,22.463535161122703
1182.5739423899531,17401.951447830783,0.0181151061701588,1.8451487449056003e-08,1187385.1238095239,0.0,174.05005337945605,206664444.18101966,reduced_form,AAPL,2019-02-28,2.563370351118311,2968462.8095238097,0.0002876491912289,600.0,0.8420389640217077,0.057221935155624716
14304.06163074834,1044.59568776625,0.006776458934254783,-2.1288713014655514e-09,190537.2761904762,-2.9103830456733704e-11,80.1515731613305,15271862.43254159,reduced_form,ABBV,2019-02-01,1.7466280813678985,476343.1904761905,0.000342149361792,600.0,0.6840001947243871,9.366285018563918
-90144.73920146676,1041.5987691074372,0.006757017444634838,-2.1288713014655514e-09,190537.2761904762,-2.9103830456733704e-11,78.2614567078381,14911724.791810343,reduced_form,ABBV,2019-02-04,1.7466280813678985,476343.1904761905,0.000342149361792,600.0,0.6985099199788698,-60.4522551616397
11068.07872085752,1021.2770798873739,0.006625187403512495,-2.1288713014655514e-09,190537.2761904762,-2.9103830456733704e-11,79.6081017484011,15168310.869834632,reduced_form,ABBV,2019-02-05,1.7466280813678985,476343.1904761905,0.000342149361792,600.0,0.6732965118208367,7.296843277960974
