daily_pnl,impact_cost,max_abs_impact,final_position,total_abs_traded,net_traded,avg_price,traded_notional,model_type,stock,date,lambda_hat,ADV,sigma,half_life_seconds,impact_cost_bps,pnl_bps
-22642.449739575026,17314.93869811139,0.2088671425128942,-1.2806964377887198e-09,121920.01904761905,7.275957614183426e-12,49.03095764674953,5977855.290214705,ow,AFL,2019-02-26,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,28.96513524918314,-37.87721288041046
-14593.814591888678,17290.119496537358,0.20856775273146894,-1.2806964377887198e-09,121920.01904761905,7.275957614183426e-12,49.023607774978096,5976959.193708335,ow,AFL,2019-02-27,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,28.92795305468683,-24.41678806716784
-9127.519044197834,17375.103859358896,0.20959290455731683,-1.2806964377887198e-09,121920.01904761905,7.275957614183426e-12,49.228012102530876,6001880.173216986,ow,AFL,2019-02-28,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,28.94943477361346,-15.207766201212772
-13168.67778782534,19988.222590104953,0.20842572259494596,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,43.47876120373364,6132311.56169188,ow,AIG,2019-02-01,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.59492344611121,-21.474247769942327
-20737.08623920151,20066.755779726896,0.20924462166017566,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,43.88794507616239,6190023.486371491,ow,AIG,2019-02-04,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.417899259845555,-33.50081996434769
-23003.769461638763,20165.01976764302,0.21026926217506658,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,43.58818422741372,6147744.753775812,ow,AIG,2019-02-05,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.80067825727167,-37.418224703474145
-19574.342853947473,20046.049427741393,0.2090287076960686,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,43.62779939298455,6153332.137848463,ow,AIG,2019-02-06,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.577551444753595,-31.81096423114862
-34803.57687774798,19868.895082976545,0.20718144378093062,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,42.79061659067409,6035254.5837571295,ow,AIG,2019-02-07,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.921386840002285,-57.667123059590466
-15833.129080910732,19604.79491128537,0.2044275586431179,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,42.255836979658916,5959828.442331007,ow,AIG,2019-02-08,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.89489806793423,-26.56641753049872
-19879.233950261656,19668.733680450037,0.20509427546122924,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,42.68583819155709,6020476.476687566,ow,AIG,2019-02-11,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.66972930898597,-33.01936985758161
-21263.999659749414,20023.042369979725,0.20878880329150523,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,44.058462207072694,6214073.485598654,ow,AIG,2019-02-12,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.222088162272094,-34.21909912882351
-22252.942583294134,20237.008007163236,0.21101991425394462,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,44.19307376661697,6233059.307643184,ow,AIG,2019-02-13,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.467215549109156,-35.70147737244668
-53916.042358331266,19463.970866371186,0.2029591262606152,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,40.89101735830144,5767332.177213047,ow,AIG,2019-02-14,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,33.74865582265938,-93.48523841119408
44672.02418156535,18730.04572377398,0.19530617575504355,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,41.690913826481946,5880150.809211205,ow,AIG,2019-02-15,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,31.853002297889244,75.97088175287446
9283.210734596416,19379.82905129766,0.20208174366553483,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,42.653999132793224,6015985.846716391,ow,AIG,2019-02-19,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.213887374544676,15.430905210096734
974.6050489738665,19763.062617272877,0.2060778835199391,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,43.00187716689942,6065051.101372839,ow,AIG,2019-02-20,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.58515433249929,1.6069197648693552
-22646.866559492442,19965.524725575557,0.2081890422800968,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,42.92840476596867,6054688.440588147,ow,AIG,2019-02-21,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.97531313376072,-37.40385121664913
-26458.82205190687,19820.58026167705,0.20667764453134754,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,42.96719720346146,6060159.78582332,ow,AIG,2019-02-22,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.70636577610349,-43.6602713245328
7262.1432068496315,19878.097906081217,0.20727740554275598,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,43.98913077703537,6204294.8737376975,ow,AIG,2019-02-25,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.039253953295606,11.705025880684241
-17441.153371780667,20016.140252651225,0.20871683197013624,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,44.191609856553114,6232852.8355091745,ow,AIG,2019-02-26,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.11393045992889,-27.98261700070424
